university_id,latent_quality,dim_research,dim_teaching,dim_international,dim_reputation,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11
U0684,67.96,68.81,57.49,38.52,45.44,47,93,151,21,26,35,147,60,165,109,69,61.33,57.09,51.71,61.9,62.61,61.48,52.59,59.88,52.12,56.98,57.72
U0685,59.06,59.87,57.03,51.92,58.56,83,61,59,76,134,76,42,30,33,47,89,58.46,59.53,57.98,56.01,52.82,57.64,60.64,63.64,61.1,61.26,56.35
U0686,52.45,43.61,31.6,17.36,28.27,530,715,813,871,887,716,843,469,579,916,715,42.84,37.36,33.03,32.45,32.68,37.21,33.56,42.51,39.03,34.25,36.46
U0687,52.01,51.3,46.48,22.79,34.94,454,335,515,394,351,313,389,373,465,508,353,44.83,46.7,39.07,42.75,44.67,47.13,43.3,45.75,41.63,42.38,45.13
U0688,34.11,31.85,22.82,31.34,33.55,856,1216,822,1300,1268,925,1030,933,1029,1051,1332,35.37,27.26,32.88,24.17,25.16,33.05,29.8,33.05,30.17,32.03,24.6
U0689,9.9,18.4,0.0,9.01,17.39,1821,1809,1848,1956,1884,1821,1622,1814,1938,1955,1881,13.29,13.64,10.76,4.94,9.7,12.35,18.09,13.78,7.03,7.98,10.59
U0690,16.14,7.3,9.71,8.67,18.35,1767,1814,1711,1954,1874,1830,1850,1859,1876,1776,1933,15.57,13.39,14.92,5.45,10.14,12.05,11.56,12.17,10.07,16.14,7.92
U0691,42.81,33.35,44.8,35.65,37.4,937,917,571,626,546,713,530,488,502,584,531,33.7,33.34,37.73,37.32,40.02,37.22,39.67,42.14,40.58,40.75,40.52
U0692,17.96,32.1,27.53,10.61,18.01,1405,1348,1481,1669,1490,1114,1450,1345,1568,1208,1367,24.25,25.12,20.19,15.98,20.7,28.85,22.07,25.28,19.19,29.03,24.13
U0693,39.35,28.62,28.03,71.37,39.79,1011,630,410,698,702,877,531,536,503,750,566,32.13,39.32,42.13,35.87,36.42,33.9,39.66,41.01,40.57,37.48,39.72
U0694,19.65,25.67,30.21,3.76,12.86,1358,1639,1763,1647,1662,1706,1786,1591,1453,1569,1625,25.18,18.87,13.42,16.58,16.6,16.16,13.5,19.88,21.77,21.74,18.52
U0695,38.77,39.31,47.63,10.98,38.56,520,663,831,655,569,920,435,955,795,571,623,43.19,38.52,32.78,36.76,39.48,33.11,42.12,32.78,34.21,40.94,38.35
U0696,30.58,20.99,14.64,50.06,20.35,1566,1433,1021,1383,1379,1455,1310,1515,1194,1410,1467,20.86,23.48,29.3,22.25,22.94,22.42,24.78,21.7,26.75,24.85,22.08
U0697,23.77,18.41,22.6,21.49,10.71,1708,1761,1494,1476,1603,1325,1705,1460,1475,1793,1379,17.37,15.19,19.94,20.5,17.93,24.81,16.0,22.82,21.29,15.3,23.88
U0698,38.95,37.55,37.39,35.98,27.52,717,721,711,649,929,828,886,704,603,894,546,38.62,37.06,34.77,36.87,31.8,34.93,32.5,37.61,38.31,34.58,40.23
U0699,62.41,60.75,51.91,28.71,48.81,96,127,236,135,191,120,142,97,93,172,184,57.67,54.66,48.32,52.33,50.22,54.53,52.9,57.03,55.87,53.48,51.21
U0700,61.77,52.67,58.18,3.14,53.99,144,222,183,113,107,154,274,242,182,303,141,55.28,50.54,50.55,53.87,54.55,53.17,46.72,50.09,51.37,48.25,53.31
U0701,18.08,23.75,26.45,33.24,25.6,1569,1421,1345,1259,1219,1244,1122,1136,1528,1546,1449,20.85,23.71,22.97,24.86,25.85,26.54,28.24,29.37,20.17,22.28,22.49
U0702,33.07,25.85,13.3,0.0,21.3,1418,1488,1511,1500,1376,1468,1509,1525,1558,1711,1614,23.89,22.32,19.67,20.07,22.96,22.17,20.77,21.48,19.45,17.94,18.94
U0703,40.56,48.38,39.14,38.12,36.55,475,527,453,471,605,541,508,398,378,581,426,44.35,41.96,40.85,40.86,38.65,41.28,40.23,44.92,43.76,40.84,42.75
U0704,52.99,48.35,48.32,33.61,31.62,349,519,651,196,337,549,362,627,519,372,228,47.52,42.08,36.06,49.49,44.94,40.97,43.91,39.02,40.26,46.23,49.35
U0705,21.65,9.09,6.86,35.96,0.0,1941,1821,1853,1864,1932,1850,1848,1714,1761,1885,1826,7.23,13.15,10.43,10.07,6.58,11.56,11.67,16.94,13.78,11.42,12.31
U0706,60.33,50.81,50.96,20.63,47.41,117,329,285,151,228,286,324,345,183,205,194,56.47,46.86,46.29,51.43,49.13,48.17,44.96,46.99,51.36,51.88,50.78
U0707,22.08,21.73,34.94,7.54,27.39,1409,1286,1342,1356,1397,1432,1508,1264,1363,1293,1383,24.11,26.02,23.17,23.12,22.69,22.73,20.8,27.04,23.47,27.3,23.85
U0708,39.62,31.74,24.45,56.78,20.1,1137,1121,852,1001,408,965,577,786,1028,878,835,29.67,29.37,32.5,29.94,43.17,32.19,38.63,36.04,30.17,34.96,34.0
U0709,45.86,37.69,25.51,18.18,48.05,771,862,484,905,666,836,687,425,453,538,718,37.36,34.46,40.12,31.79,37.4,34.85,36.37,44.09,41.99,41.64,36.43
U0710,25.09,16.27,8.15,22.11,9.47,1670,1678,1870,1754,1600,1674,1746,1758,1719,1603,1480,18.48,17.97,9.83,13.72,18.01,16.83,14.84,15.67,15.19,20.8,21.86
U0711,38.3,28.7,19.2,15.27,17.33,1139,1386,1401,1490,1384,1262,1625,1433,1436,1370,1602,29.61,24.37,21.86,20.27,22.85,26.26,18.04,23.52,22.18,25.61,19.1
U0712,27.92,30.77,3.05,15.86,19.34,1285,1514,1196,1725,1480,1512,1582,1645,1688,1574,1669,26.57,21.85,25.93,14.46,20.85,21.1,19.11,18.74,16.05,21.54,17.16
U0713,48.38,55.96,56.24,40.88,31.99,288,298,441,252,161,272,457,498,251,347,128,49.82,48.0,41.28,47.48,51.68,48.74,41.7,41.92,47.99,46.93,54.03
U0714,24.09,25.27,31.15,39.94,11.33,1503,1243,1366,1134,1429,1230,1545,1555,1385,1449,1277,22.17,26.81,22.69,27.26,22.01,26.8,20.02,20.86,23.02,24.1,25.42
U0715,11.37,0.0,0.0,20.05,0.0,1951,1937,1985,1985,1982,1943,1951,1999,1915,1996,1963,6.44,8.12,2.3,2.0,2.34,7.0,6.88,0.97,8.2,2.4,5.91
U0716,53.03,44.75,45.65,7.21,33.12,684,428,668,436,378,644,311,723,675,360,599,39.25,44.24,35.61,41.71,43.93,38.58,45.39,37.25,36.8,46.52,38.95
U0717,23.54,20.93,23.54,0.0,14.51,1406,1566,1622,1584,1622,1539,1678,1737,1636,1625,1585,24.21,20.53,17.24,18.09,17.33,20.22,16.84,16.25,17.56,20.22,19.58
U0718,25.34,21.8,30.07,16.7,4.98,1508,1565,1652,1354,1569,1507,1503,1531,1619,1426,1366,22.07,20.56,16.47,23.14,18.72,21.31,20.92,21.36,17.97,24.57,24.14
U0719,39.57,31.71,24.55,3.7,20.94,1095,1377,1453,1239,1319,1070,1271,1333,997,1154,1172,30.49,24.58,20.64,25.34,24.13,29.67,25.57,25.46,30.55,30.03,27.82
U0720,40.09,24.02,20.53,6.94,27.52,1399,1445,1193,1161,1440,1294,1440,1334,1109,1385,1231,24.38,23.23,25.94,26.87,21.67,25.78,22.39,25.46,28.57,25.39,26.38
U0721,28.12,25.68,28.15,16.96,17.35,1363,1291,1361,1304,1506,1289,1128,1480,1478,1601,1592,25.14,25.97,22.79,24.05,20.21,25.84,28.11,22.46,21.24,20.84,19.46
U0722,37.9,32.96,20.13,29.07,17.9,1263,1024,1337,1369,1333,1080,1335,1248,1060,1113,908,27.04,31.03,23.23,22.75,23.9,29.48,24.35,27.53,29.58,30.88,32.46
U0723,31.07,29.54,33.44,22.53,35.45,1041,1165,1110,935,982,1089,1270,903,806,919,1197,31.59,28.37,27.63,31.2,30.81,29.31,25.6,33.72,34.05,34.16,27.3
U0724,18.68,29.16,10.8,41.59,18.57,1583,1520,1489,1492,1388,1398,1518,1491,1597,1419,1114,20.29,21.62,20.07,20.22,22.79,23.31,20.57,22.24,18.59,24.7,28.98
U0725,37.2,36.78,40.11,25.43,29.79,700,856,986,854,537,884,820,1029,952,557,1067,38.94,34.59,30.01,32.71,40.32,33.79,34.01,31.39,31.36,41.26,29.86
U0726,29.62,22.1,5.64,2.37,13.98,1714,1663,1830,1488,1763,1653,1729,1715,1887,1731,1678,17.29,18.3,11.31,20.29,13.84,17.47,15.42,16.9,9.84,17.48,16.91
U0727,3.66,19.41,0.0,0.0,0.0,1924,1901,1942,1979,1958,1905,1949,1992,1945,1982,1999,8.61,10.0,5.88,3.09,4.81,9.55,7.11,3.12,6.7,4.72,-0.03
U0728,53.52,55.47,43.33,18.62,38.05,311,582,470,386,339,412,400,494,565,365,222,48.87,40.43,40.46,42.94,44.93,44.14,42.95,42.0,39.33,46.47,49.55
U0729,47.12,43.35,36.97,20.79,39.55,508,459,497,579,484,606,499,515,594,580,794,43.5,43.3,39.6,38.32,41.31,39.5,40.43,41.51,38.68,40.87,34.89
U0730,47.51,45.79,51.17,57.05,31.48,522,305,517,401,249,256,296,366,522,363,367,43.14,47.64,39.04,42.66,48.25,49.15,45.95,46.11,40.24,46.48,44.85
U0731,25.29,4.01,19.77,19.4,34.04,1772,1687,1235,1416,1453,1758,1044,1485,1068,1413,1701,15.39,17.85,25.19,21.72,21.42,14.81,29.49,22.36,29.39,24.8,16.17
U0732,84.02,63.85,62.28,26.38,64.05,23,17,14,8,19,11,5,17,4,21,10,65.06,65.42,64.45,66.07,63.46,66.38,66.62,66.52,67.17,64.93,66.92
U0733,65.51,46.34,53.79,23.18,49.91,192,170,161,164,202,248,228,277,156,195,117,53.23,52.41,51.32,50.85,49.94,49.48,48.18,49.2,52.45,52.44,54.87
U0734,58.51,57.62,47.0,25.98,54.34,150,214,127,186,151,232,163,141,135,148,249,55.13,50.8,53.12,49.97,52.14,50.24,51.61,54.67,53.57,54.38,48.8
U0735,36.37,29.17,12.43,27.44,24.42,1082,1415,1082,1418,1433,1145,1077,1355,1306,1578,1376,30.78,23.76,28.08,21.7,21.93,28.35,28.94,25.12,24.58,21.48,23.94
U0736,46.63,25.33,44.22,39.98,33.99,989,727,787,728,769,697,523,639,652,669,473,32.7,37.0,33.49,35.1,34.74,37.53,39.82,38.81,37.31,39.03,41.6
U0737,57.2,49.44,27.88,35.62,42.71,458,599,415,479,325,364,341,370,584,452,429,44.8,39.99,41.98,40.7,45.45,45.45,44.6,45.95,38.91,43.88,42.71
U0738,43.1,34.09,36.94,11.32,22.38,733,807,1313,830,943,899,1032,1041,932,842,992,38.35,35.5,23.77,33.26,31.51,33.45,29.76,31.09,31.73,35.78,31.07
U0739,15.94,24.02,11.52,0.0,0.0,1781,1801,1973,1923,1785,1890,1910,1969,1952,1855,1824,14.82,13.85,3.45,7.61,12.97,10.31,9.11,6.12,5.96,12.46,12.43
U0740,26.27,29.0,14.45,0.0,36.0,1191,1236,1077,1592,1711,1149,1617,1446,878,1415,1294,28.39,27.01,28.14,17.95,15.52,28.31,18.21,23.04,32.69,24.76,25.13
U0741,54.81,44.94,31.51,33.18,24.15,532,604,907,710,505,678,542,501,707,592,503,42.81,39.92,31.59,35.61,40.94,37.9,39.41,41.85,35.9,40.6,41.16
U0742,35.17,26.6,35.51,19.2,19.44,1300,1064,1540,1173,955,1268,1078,1247,1035,1116,946,26.35,30.43,19.09,26.52,31.24,26.23,28.93,27.55,30.09,30.74,31.83
U0743,29.45,29.19,26.39,0.0,33.65,1262,1194,1057,1142,1385,1253,1372,1266,993,1311,1461,27.04,27.71,28.79,27.1,22.84,26.41,23.64,27.03,30.58,27.05,22.22
U0744,37.18,20.18,31.21,51.84,42.76,1278,863,634,752,966,1049,701,626,872,715,884,26.72,34.45,36.31,34.45,31.1,30.05,36.01,39.04,32.74,37.97,32.89
U0745,11.1,20.49,0.14,0.0,15.76,1760,1842,1766,1859,1905,1925,1959,1508,1861,1849,1906,15.76,12.34,13.31,10.24,8.5,8.14,6.31,21.78,10.48,12.73,8.95
U0746,46.36,40.03,25.44,0.65,29.03,754,1071,1178,930,1082,1075,999,1127,1033,726,975,37.76,30.27,26.14,31.3,28.58,29.6,30.4,29.52,30.12,37.8,31.39
U0747,39.02,34.03,29.64,46.1,35.2,916,820,637,759,830,846,633,631,359,905,717,34.28,35.17,36.28,34.39,33.76,34.64,37.45,38.94,44.39,34.46,36.43
U0748,13.36,7.08,17.26,31.69,4.86,1900,1844,1735,1781,1692,1799,1907,1811,1851,1584,1880,10.28,12.31,14.14,12.76,16.06,13.11,9.27,13.88,10.74,21.29,10.6
U0749,26.19,13.94,19.09,7.74,26.62,1568,1559,1590,1400,1466,1666,1069,1663,1645,1501,1471,20.86,20.7,18.06,21.92,21.12,17.15,29.11,18.25,17.29,23.17,22.0
U0750,16.16,20.58,25.78,25.47,29.31,1457,1585,1328,1491,1675,1504,1502,1575,1507,1346,1558,23.2,19.98,23.43,20.24,16.33,21.36,20.92,20.41,20.59,26.29,20.13
U0751,45.31,44.28,32.3,21.81,47.46,536,641,384,674,697,625,583,403,645,758,462,42.71,39.14,42.88,36.3,36.49,38.88,38.53,44.72,37.49,37.33,41.86
U0752,30.18,22.16,4.46,19.72,22.74,1482,1516,1464,1763,1666,1450,1376,1534,1509,1355,1292,22.71,21.77,20.54,13.28,16.51,22.45,23.52,21.26,20.54,26.06,25.18
U0753,20.86,34.55,24.77,10.86,28.75,1245,1367,1267,1207,1328,1102,1173,1524,1272,1313,1185,27.35,24.82,24.7,25.9,23.95,29.02,27.55,21.49,25.2,26.97,27.57
U0754,66.58,55.25,40.8,22.42,44.76,214,300,308,220,252,279,270,327,217,161,238,52.38,47.91,45.39,48.56,48.21,48.39,46.76,47.54,49.75,53.83,49.07
U0755,52.38,35.67,23.56,0.78,31.26,804,932,910,785,1031,834,1070,857,1023,690,793,36.73,33.04,31.53,33.92,29.76,34.89,29.11,34.7,30.24,38.57,34.91
U0756,35.75,25.57,34.82,34.33,27.95,857,1369,738,1064,1127,1077,934,1221,1107,1156,1068,35.36,24.79,34.23,28.63,27.48,29.57,31.53,27.94,28.65,30.02,29.84
U0757,37.71,30.16,34.02,11.56,35.71,849,982,612,941,876,842,867,1077,790,780,951,35.65,31.96,36.69,31.08,32.88,34.8,33.03,30.5,34.3,36.95,31.78
U0758,35.9,42.84,23.6,39.98,27.46,643,706,803,1109,861,813,926,1091,1011,931,1110,40.13,37.51,33.14,27.61,33.1,35.28,31.69,30.14,30.38,34.01,29.05
U0759,39.71,32.39,25.18,21.03,13.23,1111,1455,1324,1243,1076,1142,985,1413,1246,1239,1226,30.24,22.99,23.52,25.26,28.78,28.39,30.64,24.03,25.68,28.39,26.48
U0760,26.79,19.44,13.62,0.0,37.27,1595,1485,1202,1570,1542,1301,1354,1435,1714,1285,1434,20.12,22.44,25.82,18.3,19.25,25.42,23.98,23.29,15.34,27.4,22.84
U0761,67.58,48.33,46.26,30.77,46.25,286,146,206,176,234,250,139,241,195,191,195,49.83,53.55,49.62,50.33,48.83,49.41,53.04,50.11,50.75,52.71,50.75
U0762,47.95,42.6,53.26,14.97,59.97,345,387,333,329,435,287,331,247,302,277,287,47.63,45.5,44.26,44.98,42.38,48.11,44.85,49.91,46.44,49.22,47.2
U0763,32.01,41.42,18.83,11.91,13.01,1210,1183,1556,1633,1520,947,1297,1205,1349,1307,1350,28.06,27.96,18.7,16.9,19.83,32.61,25.01,28.23,23.76,27.15,24.33
U0764,38.23,31.18,31.32,4.05,25.81,934,989,1049,1244,951,1030,1345,1198,1458,1269,1190,33.82,31.8,28.96,25.17,31.35,30.71,24.09,28.31,21.71,27.69,27.43
U0765,32.96,51.47,31.15,0.0,8.32,826,1254,1662,1049,1052,1074,1282,1211,1279,1265,952,36.17,26.64,16.29,28.97,29.33,29.6,25.34,28.06,25.03,27.76,31.78
U0766,22.19,18.87,10.34,7.97,24.55,1593,1735,1594,1717,1893,1721,1527,1711,1577,1684,1737,20.12,16.23,18.0,14.65,9.42,15.73,20.35,17.12,19.03,18.82,15.14
U0767,58.13,52.02,46.13,31.94,39.85,283,265,378,409,289,312,211,335,272,397,316,49.91,49.08,43.06,42.41,46.78,47.16,49.26,47.29,47.46,45.4,46.24
U0768,8.5,14.42,0.0,1.95,0.0,1841,1927,1970,1947,1975,1816,1966,1949,1991,1971,1895,12.44,8.66,4.1,5.83,3.13,12.53,5.48,7.62,2.05,6.53,9.67
U0769,23.27,20.22,19.84,19.62,12.16,1301,1681,1268,1578,1554,1735,1855,1725,1313,1452,1557,26.34,17.94,24.69,18.17,19.0,15.39,11.24,16.55,24.4,24.08,20.14
U0770,58.25,50.77,45.63,63.27,48.41,219,163,171,343,164,126,172,152,197,214,187,52.17,52.8,50.97,44.51,51.5,54.28,51.31,53.98,50.73,51.38,51.11
U0771,58.69,58.35,41.79,13.19,61.36,216,256,217,238,197,280,221,134,162,297,374,52.31,49.28,49.07,48.13,50.12,48.37,48.64,54.86,52.27,48.51,44.71
U0772,34.71,31.55,22.08,32.52,19.95,1182,1185,1295,1108,1270,750,1046,1115,974,1487,1249,28.53,27.9,24.06,27.69,25.12,36.69,29.48,29.79,30.93,23.48,25.9
U0773,22.4,25.28,16.04,0.0,19.41,1663,1502,1568,1807,1593,1711,1688,1357,1737,1647,1219,18.73,22.08,18.56,11.71,18.11,16.06,16.59,25.07,14.71,19.71,26.67
U0774,21.44,13.12,20.79,0.0,20.01,1755,1726,1752,1829,1656,1699,1653,1659,1624,1445,1713,15.87,16.71,13.77,11.23,16.63,16.3,17.48,18.39,17.8,24.16,15.75
U0775,36.22,32.59,24.26,31.9,23.65,993,1163,1133,1008,1234,973,1217,1188,1103,1148,1056,32.47,28.45,27.05,29.81,25.61,32.03,26.54,28.53,28.67,30.2,30.02
U0776,17.13,8.24,17.57,32.4,12.76,1860,1740,1251,1692,1694,1779,1456,1699,1599,1745,1754,11.94,16.11,24.92,15.26,15.97,13.69,21.95,17.31,18.49,17.03,14.78
U0777,41.39,36.24,32.9,34.9,22.91,830,972,947,988,1024,853,1099,871,939,908,818,36.08,32.2,30.71,30.18,29.89,34.44,28.53,34.47,31.57,34.43,34.48
U0778,47.97,41.4,31.98,22.11,25.88,599,907,979,798,977,753,599,987,736,703,854,41.04,33.56,30.1,33.69,30.9,36.65,38.16,32.19,35.23,38.17,33.73
U0779,34.7,28.53,30.33,32.27,4.93,1375,990,1390,1184,1069,1188,1129,1719,1181,1321,1019,24.89,31.79,22.11,26.33,28.95,27.64,28.1,16.74,26.96,26.82,30.57
U0780,41.29,23.23,30.29,39.17,37.15,1125,728,534,887,788,878,872,717,883,819,866,30.0,37.0,38.59,32.16,34.45,33.88,32.87,37.34,32.61,36.16,33.37
U0781,49.77,44.62,48.84,21.5,54.8,339,413,223,339,307,377,300,225,276,317,421,47.83,44.66,48.77,44.7,46.12,45.05,45.76,50.54,47.3,47.59,42.92
U0782,37.67,24.96,24.86,20.51,38.79,1404,967,929,998,1194,936,975,792,1113,897,1430,24.3,32.33,31.08,30.0,26.41,32.87,30.86,35.94,28.52,34.57,22.92
U0783,35.38,18.66,26.7,32.61,15.29,1216,1229,1306,1280,1401,1429,1317,1330,1282,1500,1289,27.99,27.12,23.91,24.51,22.62,22.76,24.62,25.54,25.0,23.21,25.22
U0784,71.82,55.6,51.0,42.63,54.44,110,110,98,80,99,38,116,51,62,110,142,56.85,56.14,54.13,55.67,55.09,60.82,54.65,61.04,58.42,56.73,53.3
U0785,43.7,32.7,27.84,37.26,17.3,996,1055,1270,794,801,1045,1008,907,988,1152,955,32.41,30.63,24.67,33.77,34.29,30.24,30.19,33.66,30.7,30.06,31.7
U0786,50.5,45.41,46.96,23.6,58.24,284,293,256,338,224,341,315,254,291,316,422,49.91,48.18,47.13,44.71,49.25,46.09,45.35,49.67,46.91,47.7,42.89
U0787,42.58,25.97,17.55,0.0,19.02,1107,1119,1289,1496,1253,1421,1574,1212,1477,1329,1298,30.33,29.42,24.21,20.15,25.4,22.97,19.23,28.05,21.24,26.66,25.09
U0788,39.44,29.92,22.94,27.75,18.45,1135,911,1190,1442,1075,1146,1254,1231,1198,1306,1053,29.72,33.47,25.95,21.2,28.82,28.35,25.9,27.78,26.67,27.15,30.05
U0789,38.76,44.78,38.93,32.19,35.92,594,716,707,537,634,470,654,812,723,403,778,41.12,37.32,34.82,39.31,38.0,42.8,36.95,35.53,35.42,45.26,35.23
U0790,48.72,39.16,31.96,37.78,18.29,880,901,1068,807,880,755,789,923,703,714,870,35.04,33.65,28.44,33.58,32.84,36.63,34.44,33.19,36.0,37.97,33.27
U0791,15.15,14.82,21.21,0.0,22.82,1750,1655,1522,1447,1783,1856,1794,1630,1683,1796,1804,15.96,18.45,19.5,21.12,13.05,11.39,13.32,19.02,16.13,15.18,13.5
U0792,58.39,59.12,51.21,36.96,52.18,98,135,150,63,127,198,242,105,202,151,110,57.53,54.17,51.72,56.94,53.19,51.67,47.77,56.35,50.52,54.32,55.14
U0793,36.0,29.36,37.0,16.7,28.43,1102,812,994,974,944,1113,774,1159,938,1178,981,30.38,35.35,29.81,30.44,31.46,28.86,34.73,29.09,31.58,29.6,31.24
U0794,12.16,0.0,0.0,12.16,0.0,1987,1991,1977,1994,1980,1962,1960,1982,1994,2000,1907,2.82,3.01,3.26,-0.06,2.47,5.4,6.21,4.62,1.31,0.39,8.95
U0795,20.53,15.67,12.43,12.83,3.42,1874,1779,1758,1684,1601,1745,1839,1851,1882,1817,1742,11.4,14.53,13.52,15.59,17.94,15.19,11.99,12.4,9.98,14.26,15.09
U0796,21.34,14.71,17.38,29.2,13.55,1730,1646,1490,1401,1703,1718,1562,1629,1524,1633,1661,16.75,18.7,20.04,21.92,15.7,15.85,19.48,19.02,20.21,20.04,17.41
U0797,13.73,14.04,13.1,17.0,0.0,1853,1774,1857,1919,1829,1841,1818,1855,1918,1911,1898,12.19,14.72,10.24,7.71,11.42,11.79,12.61,12.25,8.13,10.12,9.64
U0798,37.47,29.77,14.04,32.91,16.99,1318,1303,1170,1146,1272,1228,1162,1389,1218,1235,1394,26.03,25.73,26.22,27.08,25.01,26.83,27.7,24.66,26.21,28.44,23.64
U0799,43.42,46.64,22.45,30.99,34.35,642,578,722,1027,654,509,658,455,617,706,757,40.15,40.51,34.59,29.44,37.62,41.84,36.87,43.17,38.01,38.15,35.58
U0800,28.74,38.4,20.07,40.15,4.57,1334,1079,1570,1528,1179,1212,1243,1348,1346,1277,1267,25.77,30.11,18.56,19.45,26.61,27.18,26.14,25.25,23.79,27.55,25.56
U0801,28.62,19.13,16.13,4.24,2.75,1664,1703,1748,1551,1709,1606,1701,1804,1787,1688,1812,18.69,17.44,13.89,18.76,15.53,18.49,16.15,14.03,13.03,18.73,13.08
U0802,18.23,31.76,5.44,0.0,0.0,1488,1744,1719,1766,1800,1723,1736,1817,1963,1820,1763,22.61,15.91,14.67,13.23,12.44,15.69,15.21,13.66,5.36,14.11,14.51
U0803,44.9,42.02,35.95,32.1,34.52,760,651,1030,568,722,505,680,570,580,504,544,37.63,38.85,29.19,38.5,35.83,41.93,36.49,40.42,38.98,42.51,40.28
U0804,60.36,40.53,52.77,47.61,47.03,302,272,160,161,341,311,169,129,230,203,260,49.34,48.76,51.33,50.99,44.91,47.16,51.43,55.13,48.85,51.91,48.37
U0805,27.95,20.66,24.47,19.33,15.91,1731,1169,1646,1329,1457,1350,1687,1476,1355,1369,1222,16.66,28.29,16.61,23.52,21.32,24.4,16.61,22.51,23.61,25.62,26.63
U0806,28.04,17.78,14.99,35.14,6.21,1715,1417,1678,1436,1615,1670,1486,1658,1697,1400,1536,17.27,23.73,15.77,21.38,17.51,17.06,21.27,18.41,15.73,25.06,20.75
U0807,49.97,42.86,45.91,57.78,38.61,648,351,345,379,356,207,280,331,265,247,210,40.0,46.25,43.92,43.29,44.59,51.43,46.45,47.41,47.69,50.14,49.97
U0808,38.19,41.7,46.69,43.05,34.07,485,425,503,693,503,478,458,506,411,541,609,44.09,44.38,39.45,35.94,40.95,42.61,41.67,41.67,43.0,41.58,38.74
U0809,25.19,21.14,11.42,26.68,22.67,1445,1170,1443,1380,1658,1759,1465,1162,1481,1540,1522,23.46,28.26,20.82,22.38,16.61,14.81,21.74,29.02,21.18,22.44,21.01
U0810,37.59,26.47,31.14,14.62,28.21,1224,957,965,999,1494,1163,1016,1080,1213,1187,1031,27.76,32.55,30.37,29.99,20.55,28.09,30.04,30.41,26.31,29.4,30.44
U0811,15.49,4.77,5.96,14.69,16.26,1913,1935,1685,1865,1890,1922,1901,1721,1860,1714,1783,9.36,8.17,15.63,10.05,9.51,8.2,9.56,16.61,10.48,17.87,14.1
U0812,28.23,19.42,16.15,10.49,27.28,1398,1438,1363,1571,1595,1372,1522,1388,1309,1386,1549,24.4,23.36,22.75,18.3,18.07,23.99,20.42,24.66,24.5,25.38,20.53
U0813,28.71,8.89,27.06,8.11,0.0,1617,1766,1772,1524,1596,1673,1867,1886,1772,1825,1605,19.65,15.0,13.25,19.57,18.07,16.86,10.78,11.15,13.54,13.94,19.08
U0814,42.64,39.48,31.82,10.06,37.96,854,693,846,882,751,723,737,685,592,1019,853,35.37,37.83,32.61,32.24,35.14,37.11,35.27,37.99,38.71,32.54,33.74
U0815,55.79,62.36,33.53,35.19,49.6,281,143,243,312,216,192,321,179,319,224,286,49.99,53.73,48.08,45.62,49.54,51.85,45.04,52.71,46.0,50.84,47.22
U0816,44.71,32.4,28.26,12.73,38.35,997,724,1039,904,891,809,1315,719,768,679,927,32.4,37.03,29.06,31.8,32.58,35.42,24.7,37.33,34.62,38.91,32.18
U0817,35.06,32.11,33.87,22.34,20.68,1022,1005,993,950,959,1183,972,1252,1087,1123,974,32.03,31.47,29.88,30.83,31.2,27.7,30.91,27.36,28.93,30.63,31.4
U0818,39.74,44.75,32.47,49.16,43.26,427,593,431,507,524,521,606,605,514,454,555,45.35,40.19,41.53,39.99,40.58,41.62,38.02,39.62,40.3,43.87,39.92
U0819,24.75,26.98,50.43,35.99,33.71,1077,1073,1116,836,898,1128,754,832,881,833,875,30.91,30.25,27.36,33.09,32.47,28.64,34.95,35.14,32.64,35.92,33.12
U0820,46.09,50.69,43.84,26.11,46.32,453,373,361,301,298,457,494,476,292,320,326,44.88,45.78,43.49,45.79,46.46,42.97,40.52,42.41,46.71,47.49,45.97
U0821,64.34,53.77,40.15,62.77,46.87,63,200,169,204,158,178,126,202,107,93,163,59.63,51.34,51.06,49.13,51.77,52.25,53.91,51.59,55.28,58.45,52.27
U0822,35.96,30.41,44.23,12.89,13.41,1023,988,1282,1078,850,1236,1588,1227,764,952,1074,32.03,31.8,24.32,28.36,33.38,26.69,19.0,27.86,34.74,33.6,29.79
U0823,46.92,33.96,39.43,39.23,27.11,873,761,774,780,727,667,648,630,774,984,542,35.17,36.47,33.69,34.02,35.74,38.2,37.11,38.96,34.5,33.02,40.33
U0824,23.97,14.11,17.31,0.0,21.2,1764,1589,1718,1461,1589,1790,1791,1643,1625,1757,1650,15.64,19.92,14.68,20.83,18.19,13.35,13.38,18.8,17.78,16.73,17.93
U0825,46.26,31.11,37.22,25.25,20.91,803,729,641,733,1034,801,990,1006,817,1007,781,36.75,36.99,36.14,35.05,29.7,35.59,30.53,31.82,33.85,32.71,35.18
U0826,52.33,30.23,37.85,45.76,47.73,619,509,242,543,648,626,308,441,403,323,261,40.66,42.28,48.08,39.08,37.72,38.88,45.49,43.45,43.08,47.45,48.33
U0827,45.28,36.77,30.74,37.84,44.95,627,634,342,771,594,633,538,619,512,603,873,40.46,39.28,43.96,34.16,38.88,38.77,39.53,39.21,40.36,40.38,33.18
